Year;Country;Region;Energy type;Energy consumption (KWh);Energy consumption (MWh);Energy consumption (TWh);Sector;;
2019;France;Grand Est;Electricity;167000;167;0.000167;Agriculture;;
2019;France;Grand Est;Electricity;13940340;13940;0.01394034;Households;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;741000;741;0.000741;Agriculture;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;115000;115;0.000115;Industry;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;16199000;16199;0.016199;Households;;
2019;France;Grand Est;Electricity;6735164;6735;0.006735164;Households;;
2019;France;Île-de-France;Electricity;336292;336;0.000336292;Industry;;
2019;France;Île-de-France;Electricity;26698558;26699;0.026698558;Households;;
2019;France;Grand Est;Electricity;185033;185;0.000185033;Services;;
2019;France;Grand Est;Electricity;12390883;12391;0.012390883;Households;;
2019;France;Nouvelle-Aquitaine;Electricity;9653000;9653;0.009653;Industry;;
2019;France;Auvergne-Rhône-Alpes;Electricity;138000;138;0.000138;Agriculture;;
2019;France;Auvergne-Rhône-Alpes;Electricity;8847000;8847;0.008847;Households;;
2019;France;Occitanie;Electricity;747000;747;0.000747;Services;;
2019;France;Occitanie;Electricity;2686000;2686;0.002686;Households;;
2019;France;Auvergne-Rhône-Alpes;Electricity;2645000;2645;0.002645;Households;;
2019;France;Hauts-de-France;Electricity;2538000;2538;0.002538;Households;;
2019;France;Occitanie;Electricity;100000;100;0.0001;Agriculture;;
2019;France;Occitanie;Electricity;2876000;2876;0.002876;Households;;
2019;France;Auvergne-Rhône-Alpes;Electricity;21613000;21613;0.021613;Households;;
2019;France;Grand Est;Electricity;26429000;26429;0.026429;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;12448000;12448;0.012448;Industry;;
2019;France;Occitanie;Electricity;65000;65;6.5E-5;Services;;
2019;France;Occitanie;Electricity;224000;224;0.000224;Households;;
2019;France;Grand Est;Electricity;14411000;14411;0.014411;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;2025000;2025;0.002025;Industry;;
2019;France;Hauts-de-France;Electricity;2661615;2662;0.002661615;Industry;;
2019;France;Hauts-de-France;Electricity;10382554;10383;0.010382554;Services;;
2019;France;Occitanie;Electricity;6287000;6287;0.006287;Households;;
2019;France;Occitanie;Electricity;2489000;2489;0.002489;Households;;
2019;France;Occitanie;Electricity;2514000;2514;0.002514;Industry;;
2019;France;Occitanie;Electricity;9884000;9884;0.009884;Services;;
2019;France;Occitanie;Electricity;8160000;8160;0.00816;Households;;
2019;France;Occitanie;Electricity;907000;907;0.000907;Services;;
2019;France;Grand Est;Electricity;482995;483;0.000482995;Industry;;
2019;France;Occitanie;Electricity;2154000;2154;0.002154;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;1114000;1114;0.001114;Services;;
2019;France;Nouvelle-Aquitaine;Electricity;7271000;7271;0.007271;Households;;
2019;France;Auvergne-Rhône-Alpes;Electricity;810055;810;0.000810055;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;27386072;27386;0.027386072;Households;;
2019;France;Auvergne-Rhône-Alpes;Electricity;116728;117;0.000116728;Agriculture;;
2019;France;Auvergne-Rhône-Alpes;Electricity;22373190;22373;0.02237319;Services;;
2019;France;Nouvelle-Aquitaine;Electricity;26593000;26593;0.026593;Services;;
2019;France;Nouvelle-Aquitaine;Electricity;10990000;10990;0.01099;Households;;
2019;France;Auvergne-Rhône-Alpes;Electricity;2700000;2700;0.0027;Households;;
2019;France;Île-de-France;Electricity;3632752;3633;0.003632752;Industry;;
2019;France;Île-de-France;Electricity;812076500;812077;0.8120765;Industry;;
2019;France;Île-de-France;Electricity;55638713;55639;0.055638713;Industry;;
2019;France;Île-de-France;Electricity;420494626;420495;0.420494626;Services;;
2019;France;Île-de-France;Electricity;205206924;205207;0.205206924;Services;;
2019;France;Centre-Val de Loire;Electricity;31879237;31879;0.031879237;Industry;;
2019;France;Centre-Val de Loire;Electricity;56409489;56409;0.056409489;Industry;;
2019;France;Centre-Val de Loire;Electricity;121282074;121282;0.121282074;Industry;;
2019;France;Centre-Val de Loire;Electricity;26904936;26905;0.026904936;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;949760608;949761;0.949760608;Industry;;
2019;France;Bourgogne-Franche-Comté;Electricity;20200290;20200;0.02020029;Industry;;
2019;France;Bourgogne-Franche-Comté;Electricity;188662184;188662;0.188662184;Industry;;
2019;France;Bourgogne-Franche-Comté;Electricity;47778979;47779;0.047778979;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;3348803;3349;0.003348803;Services;;
2019;France;Bourgogne-Franche-Comté;Electricity;808355838;808356;0.808355838;Services;;
2019;France;Normandie;Electricity;469164172;469164;0.469164172;Industry;;
2019;France;Normandie;Electricity;2147877836;2147878;2.147877836;Industry;;
2019;France;Normandie;Electricity;376603703;376604;0.376603703;Industry;;
2019;France;Normandie;Electricity;124369975;124370;0.124369975;Services;;
2019;France;Normandie;Electricity;49132852;49133;0.049132852;Services;;
2019;France;Hauts-de-France;Electricity;29392411;29392;0.029392411;Industry;;
2019;France;Hauts-de-France;Electricity;1429926747;1429927;1.429926747;Industry;;
2019;France;Hauts-de-France;Electricity;6651587638;6651588;6.651587638;Industry;;
2019;France;Hauts-de-France;Electricity;49568471;49568;0.049568471;Industry;;
2019;France;Grand Est;Electricity;24794472;24794;0.024794472;Industry;;
2019;France;Grand Est;Electricity;1659466794;1659467;1.659466794;Industry;;
2019;France;Grand Est;Electricity;87923223;87923;0.087923223;Industry;;
2019;France;Grand Est;Electricity;104741176;104741;0.104741176;Industry;;
2019;France;Pays de la Loire;Electricity;28025068;28025;0.028025068;Industry;;
2019;France;Pays de la Loire;Electricity;242905871;242906;0.242905871;Industry;;
2019;France;Pays de la Loire;Electricity;117391410;117391;0.11739141;Industry;;
2019;France;Pays de la Loire;Electricity;73103182;73103;0.073103182;Industry;;
2019;France;Pays de la Loire;Electricity;326009849;326010;0.326009849;Services;;
2019;France;Pays de la Loire;Electricity;53965512;53966;0.053965512;Services;;
2019;France;Bretagne;Electricity;109846594;109847;0.109846594;Industry;;
2019;France;Bretagne;Electricity;68321181;68321;0.068321181;Industry;;
2019;France;Bretagne;Electricity;49955179;49955;0.049955179;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;13165875;13166;0.013165875;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;147775238;147775;0.147775238;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;570499221;570499;0.570499221;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;585944584;585945;0.585944584;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;435911931;435912;0.435911931;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;8204861;8205;0.008204861;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;21888597;21889;0.021888597;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;173217931;173218;0.173217931;Services;;
2019;France;Occitanie;Electricity;30216665;30217;0.030216665;Industry;;
2019;France;Occitanie;Electricity;678144083;678144;0.678144083;Industry;;
2019;France;Occitanie;Electricity;176131443;176131;0.176131443;Industry;;
2019;France;Occitanie;Electricity;28836969;28837;0.028836969;Services;;
2019;France;Occitanie;Electricity;315274381;315274;0.315274381;Services;;
2019;France;Occitanie;Electricity;15421788;15422;0.015421788;Services;;
2019;France;Occitanie;Electricity;49105203;49105;0.049105203;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;26164377;26164;0.026164377;Industry;;
2019;France;Auvergne-Rhône-Alpes;Electricity;54178647;54179;0.054178647;Industry;;
2019;France;Auvergne-Rhône-Alpes;Electricity;116129185;116129;0.116129185;Industry;;
2019;France;Auvergne-Rhône-Alpes;Electricity;918923316;918923;0.918923316;Industry;;
2019;France;Auvergne-Rhône-Alpes;Electricity;132728504;132729;0.132728504;Industry;;
2019;France;Auvergne-Rhône-Alpes;Electricity;442665014;442665;0.442665014;Industry;;
2019;France;Auvergne-Rhône-Alpes;Electricity;42474523;42475;0.042474523;Industry;;
2019;France;Auvergne-Rhône-Alpes;Electricity;820282573;820283;0.820282573;Services;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;150944502;150945;0.150944502;Industry;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;83057584;83058;0.083057584;Industry;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;389047142;389047;0.389047142;Services;;
2019;France;Provence-Alpes-Côte d'Azur;Electricity;7073881;7074;0.007073881;Services;;
2019;France;Auvergne-Rhône-Alpes;Electricity;5980376;5980;0.005980376;Households;;
2019;France;Hauts-de-France;Electricity;2207000;2207;0.002207;Households;;
2019;France;Hauts-de-France;Electricity;18685000;18685;0.018685;Services;;
2019;France;Hauts-de-France;Electricity;124788000;124788;0.124788;Households;;
2019;France;Hauts-de-France;Electricity;27106000;27106;0.027106;Services;;
2019;France;Centre-Val de Loire;Electricity;1390000;1390;0.00139;Agriculture;;
2019;France;Centre-Val de Loire;Electricity;5901000;5901;0.005901;Services;;
2019;France;Hauts-de-France;Electricity;175295000;175295;0.175295;Industry;;
2019;France;Centre-Val de Loire;Electricity;38335000;38335;0.038335;Agriculture;;
2019;France;Nouvelle-Aquitaine;Electricity;125513000;125513;0.125513;Industry;;
2019;France;Nouvelle-Aquitaine;Electricity;755423000;755423;0.755423;Households;;
2019;France;Grand Est;Electricity;26751000;26751;0.026751;Agriculture;;
2019;France;Bourgogne-Franche-Comté;Electricity;8143000;8143;0.008143;Industry;;
2019;France;Centre-Val de Loire;Electricity;92263688;92264;0.092263688;Services;;
2019;France;Grand Est;Electricity;12470124;12470;0.012470124;Industry;;
2019;France;Grand Est;Electricity;59658235;59658;0.059658235;Households;;
2019;France;Bretagne;Gas;9376000;9376;0.009376;Services;;
2019;France;Grand Est;Gas;101143000;101143;0.101143;Industry;;
2019;France;Grand Est;Gas;61147000;61147;0.061147;Services;;
2019;France;Occitanie;Gas;20556000;20556;0.020556;Households;;
2019;France;Occitanie;Gas;52000;52;5.2E-5;Agriculture;;
2019;France;Grand Est;Gas;208565000;208565;0.208565;Industry;;
2019;France;Grand Est;Gas;40602000;40602;0.040602;Services;;
2019;France;Hauts-de-France;Gas;2311000;2311;0.002311;Industry;;
2019;France;Hauts-de-France;Gas;20101000;20101;0.020101;Households;;
2019;France;Centre-Val de Loire;Gas;197714954;197715;0.197714954;Households;;
2019;France;Île-de-France;Gas;14031038517.31;14031039;14.03103851731;Services;;
2019;France;Île-de-France;Gas;529190510.5;529191;0.5291905105;Industry;;
2019;France;Île-de-France;Gas;33738044560;33738045;33.73804456;Households;;
2019;France;Centre-Val de Loire;Gas;299156034.67;299156;0.29915603467;Agriculture;;
2019;France;Centre-Val de Loire;Gas;5190041876;5190042;5.190041876;Households;;
2019;France;Bourgogne-Franche-Comté;Gas;1258926381;1258926;1.258926381;Services;;
2019;France;Bourgogne-Franche-Comté;Gas;6444537365;6444537;6.444537365;Households;;
2019;France;Normandie;Gas;5425927.41;5426;0.00542592741;Agriculture;;
2019;France;Hauts-de-France;Gas;74525644.51;74526;0.07452564451;Agriculture;;
2019;France;Hauts-de-France;Gas;10130167440.2;10130167;10.1301674402;Industry;;
2019;France;Hauts-de-France;Gas;23810126.23;23810;0.02381012623;Agriculture;;
2019;France;Hauts-de-France;Gas;17743085540;17743086;17.74308554;Households;;
2019;France;Grand Est;Gas;7124387055.69;7124387;7.12438705569;Industry;;
2019;France;Grand Est;Gas;29775086.91;29775;0.02977508691;Agriculture;;
2019;France;Grand Est;Gas;399881984;399882;0.399881984;Industry;;
2019;France;Grand Est;Gas;13836156730;13836157;13.83615673;Households;;
2019;France;Pays de la Loire;Gas;3724492982.57;3724493;3.72449298257;Services;;
2019;France;Pays de la Loire;Gas;9558621.23;9559;0.00955862123;Agriculture;;
2019;France;Pays de la Loire;Gas;181707629.5;181708;0.1817076295;Industry;;
2019;France;Pays de la Loire;Gas;1084124263;1084124;1.084124263;Services;;
2019;France;Bretagne;Gas;896709038.1;896709;0.8967090381;Agriculture;;
2019;France;Bretagne;Gas;116241696;116242;0.116241696;Industry;;
2019;France;Bretagne;Gas;926443331;926443;0.926443331;Services;;
2019;France;Nouvelle-Aquitaine;Gas;3547514353.84;3547514;3.54751435384;Industry;;
2019;France;Nouvelle-Aquitaine;Gas;8185727817;8185728;8.185727817;Households;;
2019;France;Occitanie;Gas;74029165.42;74029;0.07402916542;Agriculture;;
2019;France;Occitanie;Gas;3088475588.73;3088476;3.08847558873;Services;;
2019;France;Auvergne-Rhône-Alpes;Gas;66132289.1;66132;0.0661322891;Agriculture;;
2019;France;Auvergne-Rhône-Alpes;Gas;13155345.72;13155;0.01315534572;Agriculture;;
2019;France;Auvergne-Rhône-Alpes;Gas;2686384398;2686384;2.686384398;Services;;
2019;France;Provence-Alpes-Côte d'Azur;Gas;297492365.44;297492;0.29749236544;Agriculture;;
2019;France;Provence-Alpes-Côte d'Azur;Gas;2909214131.69;2909214;2.90921413169;Industry;;
2019;France;Provence-Alpes-Côte d'Azur;Gas;5636859.8;5637;0.0056368598;Agriculture;;
2019;France;Provence-Alpes-Côte d'Azur;Gas;181827864.8;181828;0.1818278648;Industry;;
2019;France;Provence-Alpes-Côte d'Azur;Gas;6017831883;6017832;6.017831883;Households;;
2019;France;Nouvelle-Aquitaine;Gas;88000;88;8.8E-5;Industry;;
2019;France;Île-de-France;Gas;2991000;2991;0.002991;Industry;;
2019;France;Île-de-France;Gas;366034000;366034;0.366034;Industry;;
2019;France;Île-de-France;Gas;542751000;542751;0.542751;Industry;;
2019;France;Île-de-France;Gas;108876000;108876;0.108876;Services;;
2019;France;Île-de-France;Gas;12529000;12529;0.012529;Services;;
2019;France;Île-de-France;Gas;471857000;471857;0.471857;Services;;
2019;France;Centre-Val de Loire;Gas;243983000;243983;0.243983;Industry;;
2019;France;Centre-Val de Loire;Gas;2411000;2411;0.002411;Industry;;
2019;France;Centre-Val de Loire;Gas;209839000;209839;0.209839;Industry;;
2019;France;Centre-Val de Loire;Gas;32724000;32724;0.032724;Services;;
2019;France;Bourgogne-Franche-Comté;Gas;56822000;56822;0.056822;Industry;;
2019;France;Bourgogne-Franche-Comté;Gas;439129000;439129;0.439129;Industry;;
2019;France;Bourgogne-Franche-Comté;Gas;270220000;270220;0.27022;Industry;;
2019;France;Bourgogne-Franche-Comté;Gas;363948000;363948;0.363948;Industry;;
2019;France;Normandie;Gas;800531000;800531;0.800531;Industry;;
2019;France;Normandie;Gas;9366365000;9366365;9.366365;Industry;;
2019;France;Normandie;Gas;25203000;25203;0.025203;Industry;;
2019;France;Normandie;Gas;4042000;4042;0.004042;Industry;;
2019;France;Normandie;Gas;5164667000;5164667;5.164667;Industry;;
2019;France;Normandie;Gas;199824000;199824;0.199824;Services;;
2019;France;Hauts-de-France;Gas;53849000;53849;0.053849;Industry;;
2019;France;Hauts-de-France;Gas;4628502000;4628502;4.628502;Industry;;
2019;France;Hauts-de-France;Gas;14302634000;14302634;14.302634;Industry;;
2019;France;Hauts-de-France;Gas;577890000;577890;0.57789;Services;;
2019;France;Hauts-de-France;Gas;509830000;509830;0.50983;Services;;
2019;France;Hauts-de-France;Gas;184285000;184285;0.184285;Services;;
2019;France;Grand Est;Gas;1115000;1115;0.001115;Agriculture;;
2019;France;Grand Est;Gas;165252000;165252;0.165252;Industry;;
2019;France;Grand Est;Gas;2652633000;2652633;2.652633;Industry;;
2019;France;Grand Est;Gas;75625000;75625;0.075625;Services;;
2019;France;Pays de la Loire;Gas;132261000;132261;0.132261;Industry;;
2019;France;Pays de la Loire;Gas;145130000;145130;0.14513;Industry;;
2019;France;Pays de la Loire;Gas;188877000;188877;0.188877;Industry;;
2019;France;Pays de la Loire;Gas;162661000;162661;0.162661;Industry;;
2019;France;Bretagne;Gas;40034000;40034;0.040034;Agriculture;;
2019;France;Bretagne;Gas;30240000;30240;0.03024;Industry;;
2019;France;Bretagne;Gas;15952000;15952;0.015952;Industry;;
2019;France;Bretagne;Gas;11076000;11076;0.011076;Services;;
2019;France;Nouvelle-Aquitaine;Gas;283596000;283596;0.283596;Industry;;
2019;France;Nouvelle-Aquitaine;Gas;937204000;937204;0.937204;Industry;;
2019;France;Nouvelle-Aquitaine;Gas;303000;303;0.000303;Industry;;
2019;France;Occitanie;Gas;593589000;593589;0.593589;Industry;;
2019;France;Auvergne-Rhône-Alpes;Gas;43689000;43689;0.043689;Industry;;
2019;France;Auvergne-Rhône-Alpes;Gas;1035323000;1035323;1.035323;Industry;;
2019;France;Auvergne-Rhône-Alpes;Gas;2917275000;2917275;2.917275;Industry;;
2019;France;Auvergne-Rhône-Alpes;Gas;1285771000;1285771;1.285771;Industry;;
2019;France;Auvergne-Rhône-Alpes;Gas;140360000;140360;0.14036;Industry;;
2019;France;Auvergne-Rhône-Alpes;Gas;10037000;10037;0.010037;Industry;;
2019;France;Auvergne-Rhône-Alpes;Gas;60765000;60765;0.060765;Services;;
2019;France;Auvergne-Rhône-Alpes;Gas;1239216000;1239216;1.239216;Services;;
2019;France;Provence-Alpes-Côte d'Azur;Gas;44765000;44765;0.044765;Industry;;
2019;France;Provence-Alpes-Côte d'Azur;Gas;74387000;74387;0.074387;Services;;
2019;France;Nouvelle-Aquitaine;Gas;2109343000;2109343;2.109343;Households;;
2019;France;Nouvelle-Aquitaine;Gas;67000;67;6.7E-5;Agriculture;;
